"","date","ISPREAD","EEFR","RET","SMB","HML","MOM","VXO","CSPREAD","TERM","TED","CISS","ADS"
"1710",2011-09-06,2,8,1,1,11,1,4,2,1,2,1,5
"1711",2011-09-07,2,8,1,1,1,1,4,2,1,2,1,1
"1712",2011-09-08,2,8,1,13,1,1,4,2,1,2,1,3
"1713",2011-09-09,2,8,1,1,11,1,4,2,2,2,1,3
"1714",2011-09-10,2,8,1,1,11,1,4,2,2,2,1,3
"1715",2011-09-11,2,8,1,1,11,1,4,2,2,2,1,3
"1716",2011-09-12,2,8,1,13,1,1,2,3,2,2,1,3
"1717",2011-09-13,2,8,1,1,1,1,2,3,1,2,1,1
"1718",2011-09-14,3,8,1,13,1,1,2,1,1,2,1,1
"1719",2011-09-15,2,8,1,13,1,1,2,1,1,2,1,1
"1720",2011-09-16,2,8,1,13,1,1,2,1,1,2,1,1
"1721",2011-09-17,2,8,1,13,1,1,2,1,1,2,1,1
"1722",2011-09-18,2,8,1,13,1,1,2,1,1,2,1,3
"1723",2011-09-19,2,8,1,1,1,1,2,2,1,2,1,3
"1724",2011-09-20,2,8,1,13,1,1,4,1,1,2,1,3
"1725",2011-09-21,2,8,1,1,11,1,4,2,1,2,1,3
"1726",2011-09-22,2,8,1,1,1,1,4,1,1,2,1,1
"1727",2011-09-23,2,8,1,1,1,1,4,1,1,2,1,1
"1728",2011-09-24,2,8,1,1,1,1,4,1,1,2,1,3
"1729",2011-09-25,2,8,1,1,1,1,4,1,1,2,1,1
"1730",2011-09-26,2,8,1,1,1,1,5,1,1,2,1,1
"1731",2011-09-27,2,8,1,1,1,1,5,1,1,2,1,1
"1732",2011-09-28,2,8,1,1,1,1,4,1,1,2,1,3
"1733",2011-09-29,2,8,1,1,1,1,4,1,1,2,1,3
"1734",2011-09-30,2,8,1,1,1,1,4,1,1,2,1,3
"1735",2011-10-01,1,7,1,1,1,1,1,2,1,3,1,1
"1736",2011-10-02,1,7,1,1,1,1,1,2,1,3,1,1
"1737",2011-10-03,1,7,1,1,1,1,1,2,1,3,1,6
"1738",2011-10-04,1,7,1,1,1,1,1,2,1,3,1,1
"1739",2011-10-05,1,7,1,1,1,1,1,2,1,3,1,1
"1740",2011-10-06,1,7,1,2,1,1,1,2,1,3,1,1
"1741",2011-10-07,1,7,1,2,1,1,1,2,1,3,1,1
"1742",2011-10-08,1,7,1,2,1,1,1,2,1,3,1,3
"1743",2011-10-09,1,7,1,2,1,1,1,2,1,3,1,3
"1744",2011-10-10,1,7,1,2,1,1,1,2,1,3,1,3
"1745",2011-10-11,1,7,1,2,1,1,1,2,1,3,1,1
"1746",2011-10-12,1,7,1,2,4,1,1,2,1,3,1,1
"1747",2011-10-13,1,7,1,2,9,1,1,2,1,3,1,1
"1748",2011-10-14,1,7,1,2,1,1,2,2,1,3,1,1
"1749",2011-10-15,1,7,1,2,1,1,2,2,1,3,1,1
"1750",2011-10-16,1,7,1,2,1,1,2,2,1,3,1,1
"1751",2011-10-17,1,7,1,1,1,1,1,2,1,3,1,1
"1752",2011-10-18,1,7,1,1,1,1,1,2,1,3,1,1
"1753",2011-10-19,1,7,1,1,1,1,1,2,1,3,1,1
"1754",2011-10-20,1,7,1,1,3,1,1,2,1,3,1,3
"1755",2011-10-21,1,7,1,1,1,1,1,2,1,3,1,1
"1756",2011-10-22,1,7,1,1,1,1,1,2,1,3,1,3
"1757",2011-10-23,1,7,1,1,1,1,1,2,1,3,1,3
"1758",2011-10-24,1,7,1,1,10,1,1,2,2,3,1,3
"1759",2011-10-25,1,7,1,1,1,1,1,2,2,3,1,3
"1760",2011-10-26,1,7,1,1,1,1,1,2,2,3,1,3
"1761",2011-10-27,2,8,1,1,1,1,1,2,2,3,1,1
"1762",2011-10-28,2,7,1,1,4,1,1,2,2,3,1,3
"1763",2011-10-29,2,8,1,1,4,1,1,2,2,3,1,3
"1764",2011-10-30,2,8,1,1,4,1,1,2,2,3,1,3
"1765",2011-10-31,2,8,1,1,1,1,1,2,2,3,1,1
"1766",2011-11-01,2,7,1,1,1,1,1,2,2,3,1,1
"1767",2011-11-02,2,8,1,1,11,1,1,2,2,3,1,1
"1768",2011-11-03,2,8,1,1,6,1,1,2,2,3,1,5
"1769",2011-11-04,2,8,1,1,1,1,1,2,2,3,1,1
"1770",2011-11-05,2,8,1,1,1,1,1,2,2,3,1,1
"1771",2011-11-06,2,8,1,1,1,1,1,2,2,3,1,1
"1772",2011-11-07,2,8,1,1,11,1,1,2,2,3,1,1
"1773",2011-11-08,2,8,1,1,1,1,1,2,1,3,1,1
"1774",2011-11-09,2,8,1,1,1,1,1,2,1,3,1,3
"1775",2011-11-10,2,8,1,1,4,1,1,2,2,3,1,1
"1776",2011-11-11,2,8,1,1,1,1,1,2,1,3,1,1
"1777",2011-11-12,2,8,1,1,1,1,1,2,1,3,1,3
"1778",2011-11-13,2,8,1,1,1,1,1,2,1,3,1,1
"1779",2011-11-14,2,8,1,1,1,1,1,2,1,3,1,1
"1780",2011-11-15,2,8,1,1,1,1,1,2,1,3,1,3
"1781",2011-11-16,2,8,1,1,1,1,1,2,1,3,1,3
"1782",2011-11-17,2,8,1,1,1,1,1,2,1,3,1,3
"1783",2011-11-18,2,8,1,13,1,1,1,2,1,3,1,1
"1784",2011-11-19,2,8,1,13,1,1,1,2,1,3,1,1
"1785",2011-11-20,2,8,1,13,1,1,1,2,1,3,1,3
"1786",2011-11-21,2,8,1,13,1,1,1,2,1,3,1,3
"1787",2011-11-22,2,8,1,13,1,1,1,2,1,3,1,1
"1788",2011-11-23,2,8,1,13,1,1,1,2,1,3,1,3
"1789",2011-11-24,2,8,1,13,1,1,1,2,1,3,1,1
"1790",2011-11-25,2,8,1,13,1,1,1,2,1,3,1,1
"1791",2011-11-26,2,8,1,13,1,1,1,2,1,3,1,1
"1792",2011-11-27,2,8,1,13,1,1,1,2,1,3,1,1
"1793",2011-11-28,2,8,1,13,1,1,1,2,1,3,1,1
"1794",2011-11-29,2,8,1,3,1,1,2,2,1,3,1,1
"1795",2011-11-30,2,8,1,3,4,1,2,2,1,3,1,1
"1796",2011-12-01,2,8,1,13,1,1,2,2,1,3,1,3
"1797",2011-12-02,2,8,1,13,4,1,2,2,1,3,1,1
"1798",2011-12-03,2,8,1,13,4,1,2,2,1,3,1,1
"1799",2011-12-04,2,8,1,13,4,1,2,2,1,3,1,1
"1800",2011-12-05,2,8,1,11,1,1,2,2,1,3,1,1
"1801",2011-12-06,2,8,1,3,4,1,2,2,1,3,1,1
"1802",2011-12-07,2,8,1,13,1,1,2,2,1,3,1,1
"1803",2011-12-08,2,8,1,13,3,1,2,2,2,3,1,1
"1804",2011-12-09,2,8,1,13,1,1,2,2,1,3,1,1
"1805",2011-12-10,2,8,1,13,1,1,2,2,1,3,1,3
"1806",2011-12-11,2,8,1,13,1,1,2,2,1,3,1,1
"1807",2011-12-12,2,8,1,13,1,1,2,2,2,3,1,1
"1808",2011-12-13,2,8,1,1,1,1,2,3,2,3,1,3
"1809",2011-12-14,2,8,1,3,1,1,2,3,1,3,1,3
"1810",2011-12-15,3,8,1,3,3,1,2,1,1,3,1,1
"1811",2011-12-16,3,8,1,3,1,1,2,1,1,3,1,3
"1812",2011-12-17,3,8,1,3,1,1,2,1,1,3,1,3
"1813",2011-12-18,3,8,1,3,1,1,2,1,1,3,1,3
"1814",2011-12-19,3,8,1,13,1,1,2,1,1,3,1,4
"1815",2011-12-20,3,8,1,13,1,1,2,2,1,3,1,4
"1816",2011-12-21,3,8,1,15,3,1,4,2,1,3,1,3
"1817",2011-12-22,3,8,1,13,1,1,4,2,1,3,1,1
"1818",2011-12-23,3,8,1,1,1,1,4,1,1,3,1,1
"1819",2011-12-24,3,8,1,1,1,1,4,1,1,3,1,1
"1820",2011-12-25,3,8,1,1,1,1,4,1,1,3,1,4
"1821",2011-12-26,3,7,1,1,1,1,4,1,1,3,1,1
"1822",2011-12-27,3,8,1,1,4,1,5,1,1,3,1,1
"1823",2011-12-28,3,7,1,1,1,1,6,1,1,3,1,1
"1824",2011-12-29,3,7,1,1,4,1,5,1,1,3,1,1
"1825",2011-12-30,3,8,1,1,3,1,5,1,1,3,1,1
"1826",2011-12-31,3,7,1,1,3,1,5,1,1,3,1,1
"1827",2012-01-01,1,7,1,10,1,1,2,1,1,3,1,1
"1828",2012-01-02,1,7,1,10,1,1,1,1,1,3,1,1
"1829",2012-01-03,1,7,1,10,1,1,2,1,1,3,1,1
"1830",2012-01-04,1,7,1,8,1,1,1,1,1,3,1,3
"1831",2012-01-05,1,7,1,4,1,1,1,1,1,3,1,1
"1832",2012-01-06,1,7,1,4,1,1,1,1,1,3,1,1
"1833",2012-01-07,1,7,1,4,1,1,1,1,1,3,1,1
"1834",2012-01-08,1,7,1,4,1,1,1,1,1,3,1,1
"1835",2012-01-09,1,7,1,4,1,1,1,1,1,3,1,1
"1836",2012-01-10,1,7,1,5,1,1,1,1,1,3,1,4
"1837",2012-01-11,1,7,1,2,1,1,1,1,1,3,1,4
"1838",2012-01-12,1,7,1,4,1,1,2,1,1,3,1,1
"1839",2012-01-13,1,7,1,1,1,1,1,1,1,3,1,1
"1840",2012-01-14,1,7,1,1,1,1,1,1,1,3,1,1
"1841",2012-01-15,1,8,1,1,1,1,1,1,1,3,1,1
"1842",2012-01-16,1,7,1,1,1,1,3,1,1,3,1,1
"1843",2012-01-17,1,7,1,2,1,1,3,1,1,3,1,1
"1844",2012-01-18,1,7,1,1,1,1,3,1,1,3,1,1
"1845",2012-01-19,1,7,1,2,1,1,3,1,1,3,1,1
"1846",2012-01-20,1,7,1,9,1,1,3,1,2,3,1,1
"1847",2012-01-21,1,7,1,9,1,1,3,1,2,3,1,1
"1848",2012-01-22,1,7,1,9,1,1,3,1,2,3,1,1
"1849",2012-01-23,1,7,1,2,1,1,3,1,2,3,1,1
"1850",2012-01-24,1,7,1,10,1,1,3,1,2,3,1,1
"1851",2012-01-25,2,7,1,1,1,1,3,1,2,3,1,1
"1852",2012-01-26,2,7,10,1,1,1,3,1,2,3,1,1
"1853",2012-01-27,2,7,1,1,1,1,3,1,2,3,1,1
"1854",2012-01-28,2,7,1,1,1,1,3,1,2,3,1,1
"1855",2012-01-29,2,7,1,1,1,1,3,1,2,3,1,3
"1856",2012-01-30,2,7,1,1,1,1,3,1,2,3,1,1
"1857",2012-01-31,2,7,1,1,1,1,3,1,2,3,1,1
"1858",2012-02-01,2,7,1,1,1,1,3,1,2,3,1,3
"1859",2012-02-02,2,7,1,1,1,1,3,1,2,3,1,4
"1860",2012-02-03,2,7,1,1,1,1,3,1,2,3,1,1
"1861",2012-02-04,2,7,1,1,1,1,3,1,2,3,1,1
"1862",2012-02-05,2,7,1,1,1,1,3,1,2,3,1,3
"1863",2012-02-06,2,7,1,1,1,1,3,1,1,3,1,5
"1864",2012-02-07,2,7,1,1,1,1,3,1,1,3,1,3
"1865",2012-02-08,2,7,1,1,1,1,3,1,2,3,1,3
"1866",2012-02-09,2,7,1,1,1,1,3,1,1,3,1,3
"1867",2012-02-10,2,7,1,1,1,1,3,1,1,3,1,1
"1868",2012-02-11,2,7,1,1,1,1,3,1,1,3,1,3
"1869",2012-02-12,2,7,1,1,1,1,3,1,1,3,1,3
"1870",2012-02-13,2,7,1,1,1,1,3,1,1,3,1,3
"1871",2012-02-14,2,7,1,1,1,1,3,1,1,3,1,3
"1872",2012-02-15,2,7,1,1,1,1,3,1,1,3,1,3
"1873",2012-02-16,2,7,1,6,1,1,3,1,1,3,1,3
"1874",2012-02-17,2,7,1,6,1,1,3,1,1,3,1,3
"1875",2012-02-18,2,7,1,6,1,1,3,1,1,3,1,3
"1876",2012-02-19,2,7,1,6,1,1,3,1,1,3,1,3
"1877",2012-02-20,2,7,1,6,1,1,3,1,1,3,1,1
"1878",2012-02-21,2,7,1,6,1,1,3,1,1,3,1,3
"1879",2012-02-22,2,7,1,6,1,1,3,1,1,3,1,4
"1880",2012-02-23,2,7,1,13,1,1,3,1,1,3,1,3
"1881",2012-02-24,2,7,1,6,1,1,3,1,1,3,1,1
"1882",2012-02-25,2,7,1,6,1,1,3,1,1,3,1,3
"1883",2012-02-26,2,7,1,6,1,1,3,1,1,3,1,3
"1884",2012-02-27,2,7,1,6,1,1,3,1,1,3,1,3
"1885",2012-02-28,2,7,1,6,1,1,3,1,1,3,1,1
"1886",2012-02-29,2,7,1,13,1,1,2,1,1,3,1,3
"1887",2012-03-01,2,7,1,6,1,1,2,1,1,3,1,3
"1888",2012-03-02,2,7,1,6,1,1,2,1,1,3,1,3
"1889",2012-03-03,2,7,1,6,1,1,2,1,1,3,1,1
"1890",2012-03-04,2,7,1,6,1,1,2,1,1,3,1,1
"1891",2012-03-05,2,7,1,13,1,1,2,1,1,3,1,3
"1892",2012-03-06,2,7,1,8,1,1,2,1,1,3,1,5
"1893",2012-03-07,2,7,1,6,1,1,2,1,1,3,1,3
"1894",2012-03-08,2,7,1,6,1,1,2,1,1,3,1,3
"1895",2012-03-09,2,7,1,6,1,1,2,2,2,3,1,4
"1896",2012-03-10,2,7,1,6,1,1,2,2,2,3,1,6
"1897",2012-03-11,2,7,1,6,1,1,2,2,2,3,1,3
"1898",2012-03-12,2,7,1,6,1,1,2,1,2,3,1,5
"1899",2012-03-13,2,7,1,6,1,1,2,1,1,3,1,5
"1900",2012-03-14,3,7,1,6,1,1,2,1,1,3,1,5
"1901",2012-03-15,3,7,1,6,1,1,2,1,1,3,1,5
"1902",2012-03-16,3,7,1,6,1,1,2,1,1,3,1,5
"1903",2012-03-17,3,7,1,6,1,1,2,1,1,3,1,5
"1904",2012-03-18,3,7,1,6,1,1,2,1,1,3,1,1
"1905",2012-03-19,3,7,1,6,1,1,2,2,1,3,1,1
"1906",2012-03-20,3,7,1,6,1,1,3,1,1,3,1,1
"1907",2012-03-21,3,8,1,6,1,1,3,2,1,3,1,3
"1908",2012-03-22,3,7,1,8,1,1,3,1,1,3,1,3
"1909",2012-03-23,3,7,1,8,1,1,3,1,1,3,1,1
"1910",2012-03-24,3,7,1,8,1,1,3,1,1,3,1,1
"1911",2012-03-25,3,7,1,8,1,1,3,1,1,3,1,5
"1912",2012-03-26,3,7,1,8,1,1,4,1,1,3,1,1
"1913",2012-03-27,3,7,1,13,1,1,4,1,1,3,1,3
"1914",2012-03-28,3,7,1,14,1,1,2,1,1,3,1,1
"1915",2012-03-29,3,7,1,13,1,1,2,1,1,3,1,1
"1916",2012-03-30,3,7,1,10,1,1,2,1,1,3,1,1
"1917",2012-03-31,3,7,1,10,1,1,2,1,1,3,1,1
"1918",2012-04-01,1,7,1,11,1,1,1,1,1,3,1,1
"1919",2012-04-02,1,7,1,1,1,1,1,1,1,3,1,1
"1920",2012-04-03,1,7,1,11,1,1,1,1,1,3,1,1
"1921",2012-04-04,1,7,1,4,1,1,1,1,1,3,1,1
"1922",2012-04-05,1,7,1,8,1,1,1,1,1,3,1,1
"1923",2012-04-06,1,7,1,4,1,1,1,1,1,3,1,1
"1924",2012-04-07,1,7,1,4,1,1,1,1,1,3,1,1
"1925",2012-04-08,1,7,1,4,1,1,1,1,1,3,1,1
"1926",2012-04-09,1,7,1,2,1,1,1,1,1,3,1,1
"1927",2012-04-10,1,7,1,8,1,1,2,1,1,3,1,3
"1928",2012-04-11,1,7,1,8,1,1,2,1,1,3,1,1
"1929",2012-04-12,1,7,1,4,1,1,2,1,1,3,1,1
"1930",2012-04-13,1,7,1,2,1,1,2,1,1,3,1,3
"1931",2012-04-14,1,7,1,2,1,1,2,1,1,3,1,3
"1932",2012-04-15,1,7,1,2,1,1,2,1,1,3,1,3
"1933",2012-04-16,1,7,1,2,1,1,4,1,1,3,1,3
"1934",2012-04-17,1,7,1,2,1,1,4,1,1,3,1,3
"1935",2012-04-18,1,7,1,2,1,1,4,1,1,3,1,3
"1936",2012-04-19,1,7,1,1,1,1,4,1,1,3,1,3
"1937",2012-04-20,1,7,1,2,1,1,4,1,1,3,1,1
"1938",2012-04-21,1,7,1,2,1,1,4,1,1,3,1,1
"1939",2012-04-22,1,7,1,2,1,1,4,1,1,3,1,3
"1940",2012-04-23,1,7,1,2,1,1,4,1,1,3,1,3
"1941",2012-04-24,1,7,1,2,1,1,4,1,1,3,1,1
"1942",2012-04-25,1,7,1,1,1,1,4,1,1,3,1,3
"1943",2012-04-26,1,7,1,14,1,1,4,1,1,3,1,3
"1944",2012-04-27,1,7,1,1,1,1,4,1,2,3,1,1
"1945",2012-04-28,1,7,1,1,1,1,4,1,2,3,1,1
"1946",2012-04-29,1,7,1,1,1,1,4,1,2,3,1,1
"1947",2012-04-30,1,7,1,10,1,1,4,1,2,3,1,1
"1948",2012-05-01,1,7,1,1,1,1,4,1,2,3,1,1
"1949",2012-05-02,1,7,1,8,1,1,4,1,2,3,1,1
"1950",2012-05-03,1,7,1,1,1,1,4,1,2,3,1,1
"1951",2012-05-04,1,7,1,8,1,1,4,1,2,3,1,1
"1952",2012-05-05,1,7,1,8,1,1,4,1,2,3,1,1
"1953",2012-05-06,1,7,1,8,1,1,4,1,2,3,1,1
"1954",2012-05-07,1,7,1,12,1,1,4,1,1,3,1,1
"1955",2012-05-08,1,7,1,1,1,1,4,1,1,3,1,1
"1956",2012-05-09,2,7,1,1,1,1,4,1,1,3,1,3
"1957",2012-05-10,2,7,1,1,1,1,4,1,1,3,1,1
"1958",2012-05-11,2,7,1,5,1,1,4,1,1,3,1,1
"1959",2012-05-12,2,7,1,5,1,1,4,1,1,3,1,3
"1960",2012-05-13,2,7,1,5,1,1,4,1,1,3,1,3
"1961",2012-05-14,2,7,1,1,1,1,4,1,1,3,1,3
"1962",2012-05-15,2,7,1,1,1,1,4,1,1,3,1,3
"1963",2012-05-16,2,7,1,1,1,1,4,1,1,3,1,1
"1964",2012-05-17,2,7,1,11,1,1,4,1,1,3,1,4
"1965",2012-05-18,2,7,1,6,1,1,4,1,1,3,1,1
"1966",2012-05-19,2,7,1,6,1,1,4,1,1,3,1,1
"1967",2012-05-20,2,7,1,6,1,1,4,1,1,3,1,1
"1968",2012-05-21,2,7,1,11,1,1,4,1,1,3,1,1
"1969",2012-05-22,2,7,1,12,1,1,4,1,1,3,1,1
"1970",2012-05-23,2,7,1,13,1,1,4,1,1,3,1,4
"1971",2012-05-24,2,7,1,5,1,1,4,1,1,3,1,1
"1972",2012-05-25,2,7,1,12,1,1,4,1,2,3,1,1
"1973",2012-05-26,2,7,1,12,1,1,4,1,2,3,1,4
"1974",2012-05-27,2,7,1,12,1,1,4,1,2,3,1,5
"1975",2012-05-28,2,7,1,12,1,1,4,1,1,3,1,3
"1976",2012-05-29,2,7,1,12,1,1,4,1,1,3,1,1
"1977",2012-05-30,2,7,1,12,1,1,4,1,1,3,1,1
"1978",2012-05-31,2,7,1,12,1,1,4,1,1,3,1,1
"1979",2012-06-01,2,7,1,12,1,1,4,1,1,3,1,1
"1980",2012-06-02,2,7,1,12,1,1,4,1,1,3,1,1
"1981",2012-06-03,2,7,1,12,1,1,4,1,1,3,1,5
"1982",2012-06-04,2,7,1,5,1,1,4,1,1,3,1,1
"1983",2012-06-05,2,7,1,12,1,1,4,1,1,3,1,1
"1984",2012-06-06,2,7,1,6,1,1,4,1,1,3,1,3
"1985",2012-06-07,2,7,1,12,1,1,4,1,1,3,1,1
"1986",2012-06-08,2,7,1,13,1,1,4,2,2,3,1,1
"1987",2012-06-09,2,7,1,13,1,1,4,2,2,3,1,3
"1988",2012-06-10,2,7,1,13,1,1,4,2,2,3,1,3
"1989",2012-06-11,2,7,1,11,1,1,4,3,2,3,1,3
"1990",2012-06-12,3,7,1,11,1,1,4,3,1,3,1,3
"1991",2012-06-13,3,7,1,12,1,1,4,1,1,3,1,1
"1992",2012-06-14,3,7,1,6,1,1,4,1,1,3,1,4
"1993",2012-06-15,3,7,1,12,1,1,4,1,1,3,1,1
"1994",2012-06-16,3,7,1,12,1,1,4,1,1,3,1,3
"1995",2012-06-17,3,7,1,12,1,1,4,1,1,3,1,3
"1996",2012-06-18,3,7,1,12,1,1,4,1,1,3,1,1
"1997",2012-06-19,3,7,1,12,1,1,3,1,1,3,1,1
"1998",2012-06-20,3,7,1,6,1,1,3,1,1,3,1,5
"1999",2012-06-21,3,7,1,13,1,1,3,1,1,3,1,1
"2000",2012-06-22,3,7,1,13,1,1,3,1,1,3,1,1
"2001",2012-06-23,3,7,1,13,1,1,3,1,1,3,1,4
"2002",2012-06-24,3,7,1,13,1,1,3,1,1,3,1,3
"2003",2012-06-25,3,7,1,13,1,1,4,1,1,3,1,3
"2004",2012-06-26,3,7,1,12,1,1,4,1,1,3,1,1
"2005",2012-06-27,3,7,1,12,1,1,5,1,1,3,1,3
"2006",2012-06-28,3,7,1,1,1,1,5,1,1,3,1,3
"2007",2012-06-29,3,7,1,1,1,1,5,1,1,3,1,1
"2008",2012-06-30,3,7,1,1,1,1,5,1,1,3,1,4
"2009",2012-07-01,3,8,1,1,1,1,3,1,1,3,1,3
"2010",2012-07-02,3,8,1,1,1,1,3,1,1,3,1,3
"2011",2012-07-03,3,8,1,1,8,1,3,1,1,3,1,1
"2012",2012-07-04,3,8,1,1,1,1,3,1,1,3,1,3
"2013",2012-07-05,3,8,1,1,2,1,3,1,1,3,1,3
"2014",2012-07-06,3,8,1,2,8,1,3,1,1,3,1,1
"2015",2012-07-07,3,8,1,2,8,1,3,1,1,3,1,1
"2016",2012-07-08,3,8,1,2,8,1,3,1,1,3,1,3
"2017",2012-07-09,3,8,1,1,8,1,3,1,1,3,1,4
"2018",2012-07-10,3,8,1,1,8,1,3,1,1,3,1,1
"2019",2012-07-11,3,8,1,1,8,1,3,1,1,3,1,1
"2020",2012-07-12,3,8,1,1,8,1,3,1,1,3,1,3
"2021",2012-07-13,3,8,1,1,8,1,4,1,1,3,1,1
"2022",2012-07-14,3,8,1,1,8,1,4,1,1,3,1,1
"2023",2012-07-15,3,8,1,1,8,1,4,1,1,3,1,4
"2024",2012-07-16,3,8,1,10,8,1,4,1,1,3,1,3
"2025",2012-07-17,3,8,1,1,8,1,1,1,1,3,1,3
"2026",2012-07-18,3,8,1,2,11,1,1,1,1,3,1,3
"2027",2012-07-19,3,8,1,2,1,1,1,1,1,3,1,1
"2028",2012-07-20,3,8,1,2,8,1,1,1,1,3,1,1
"2029",2012-07-21,3,8,1,2,8,1,1,1,1,3,1,4
"2030",2012-07-22,3,8,1,2,8,1,1,1,1,3,1,3
"2031",2012-07-23,3,8,1,2,8,1,1,1,1,3,1,3
"2032",2012-07-24,2,8,1,2,8,1,1,1,1,3,1,1
"2033",2012-07-25,2,8,1,2,8,1,4,1,1,3,1,3
"2034",2012-07-26,1,8,1,2,8,1,1,1,1,3,1,3
"2035",2012-07-27,1,8,1,9,2,1,1,1,1,3,1,1
"2036",2012-07-28,1,8,1,9,2,1,1,1,1,3,1,1
"2037",2012-07-29,1,8,1,9,2,1,1,1,1,3,1,1
"2038",2012-07-30,1,8,1,3,8,1,4,1,1,3,1,1
"2039",2012-07-31,1,8,1,2,1,1,1,1,1,3,1,1
"2040",2012-08-01,1,8,1,3,8,1,4,1,1,3,1,1
"2041",2012-08-02,1,8,1,3,8,1,4,1,2,3,1,1
"2042",2012-08-03,1,8,1,3,8,1,4,1,2,3,1,1
"2043",2012-08-04,1,8,1,3,8,1,4,1,2,3,1,1
"2044",2012-08-05,1,8,1,3,8,1,4,1,2,3,1,1
"2045",2012-08-06,1,8,1,9,1,1,4,1,2,3,1,1
"2046",2012-08-07,1,8,1,3,8,1,4,1,2,3,1,1
"2047",2012-08-08,1,8,1,3,8,1,1,1,2,3,1,3
"2048",2012-08-09,1,8,1,1,8,1,4,1,2,3,1,1
"2049",2012-08-10,1,8,1,3,8,1,4,1,2,3,1,1
"2050",2012-08-11,1,8,1,3,8,1,4,1,2,3,1,1
"2051",2012-08-12,1,8,1,3,8,1,4,1,2,3,1,3
"2052",2012-08-13,1,8,1,3,1,1,4,1,2,3,1,3
"2053",2012-08-14,1,8,1,3,1,1,4,1,2,3,1,1
"2054",2012-08-15,1,8,1,9,8,1,1,1,3,3,1,1
"2055",2012-08-16,1,8,1,3,8,1,1,1,3,3,1,1
"2056",2012-08-17,1,8,1,1,7,1,1,1,3,3,1,1
"2057",2012-08-18,1,8,1,1,7,1,1,1,3,3,1,1
"2058",2012-08-19,1,8,1,1,7,1,1,1,3,3,1,1
"2059",2012-08-20,1,8,1,11,1,1,4,1,2,3,1,3
"2060",2012-08-21,1,8,1,1,8,1,4,1,1,3,1,1
"2061",2012-08-22,1,8,1,8,8,1,4,1,1,3,1,3
"2062",2012-08-23,1,8,1,1,8,1,4,1,1,3,1,1
"2063",2012-08-24,1,8,1,1,8,1,4,1,1,3,1,3
"2064",2012-08-25,1,8,1,1,8,1,4,1,1,3,1,3
"2065",2012-08-26,1,8,1,1,8,1,4,1,1,3,1,3
"2066",2012-08-27,1,8,1,1,8,1,4,1,1,3,1,1
"2067",2012-08-28,1,8,1,1,1,1,4,1,1,3,1,1
"2068",2012-08-29,1,8,1,11,8,1,4,1,1,3,1,1
"2069",2012-08-30,1,8,1,11,8,1,4,1,1,3,1,1
"2070",2012-08-31,1,8,1,1,8,1,4,1,1,3,1,1
"2071",2012-09-01,1,8,1,1,8,1,4,1,1,3,1,1
"2072",2012-09-02,1,8,1,1,8,1,4,1,1,3,1,1
"2073",2012-09-03,1,8,1,8,8,1,4,1,1,3,1,1
"2074",2012-09-04,1,8,1,1,8,1,4,1,1,3,1,1
"2075",2012-09-05,1,8,1,1,1,1,4,1,1,3,1,1
"2076",2012-09-06,2,8,1,1,8,1,4,1,1,3,1,4
"2077",2012-09-07,2,8,1,1,8,1,1,1,1,3,1,1
"2078",2012-09-08,2,8,1,1,8,1,1,1,1,3,1,1
"2079",2012-09-09,2,8,1,1,8,1,1,1,1,3,1,3
"2080",2012-09-10,2,8,1,11,1,1,1,1,2,3,1,1
"2081",2012-09-11,2,8,1,1,8,1,4,1,2,3,1,1
"2082",2012-09-12,2,8,1,1,8,1,4,1,1,3,1,1
"2083",2012-09-13,2,8,1,1,8,1,4,1,1,3,1,1
"2084",2012-09-14,3,8,1,1,8,1,4,2,1,3,1,1
"2085",2012-09-15,3,8,1,1,8,1,4,2,1,3,1,1
"2086",2012-09-16,3,8,1,1,8,1,4,2,1,3,1,1
"2087",2012-09-17,3,8,1,1,8,1,4,1,1,3,1,1
"2088",2012-09-18,3,8,1,1,8,1,4,1,1,3,1,1
"2089",2012-09-19,3,8,1,11,8,1,4,1,1,3,1,1
"2090",2012-09-20,3,8,1,1,8,1,4,1,1,3,1,3
"2091",2012-09-21,3,8,1,13,8,1,4,1,1,3,1,1
"2092",2012-09-22,3,8,1,13,8,1,4,1,1,3,1,1
"2093",2012-09-23,3,8,1,13,8,1,4,1,1,3,1,1
"2094",2012-09-24,3,8,1,13,8,1,4,1,1,3,1,3
"2095",2012-09-25,3,8,1,13,8,1,5,1,1,3,1,1
"2096",2012-09-26,3,8,1,13,8,1,2,1,1,3,1,1
"2097",2012-09-27,3,8,1,13,1,1,4,1,1,3,1,1
"2098",2012-09-28,3,8,1,10,8,1,4,1,1,3,1,1
"2099",2012-09-29,3,8,1,10,8,1,4,1,1,3,1,1
"2100",2012-09-30,3,8,1,10,8,1,4,1,1,3,1,1
"2101",2012-10-01,3,8,1,1,8,1,3,1,1,3,1,1
"2102",2012-10-02,3,8,1,1,1,1,3,1,1,3,1,1
"2103",2012-10-03,3,8,1,1,8,1,3,1,1,3,1,1
"2104",2012-10-04,3,8,1,1,8,1,3,1,1,3,1,1
"2105",2012-10-05,3,8,1,8,8,1,3,1,1,3,1,1
"2106",2012-10-06,3,8,1,8,8,1,3,1,1,3,1,3
"2107",2012-10-07,3,8,1,8,8,1,3,1,1,3,1,1
